4.15 -68.3142 -70.1867 1.01735e+08 1.65283e+08 6.14974 4.89261 0.410542 0.31611
4.2 -68.253 -70.1525 1.0175e+08 1.65295e+08 6.18 4.96354 0.413012 0.320882
4.25 -68.191 -70.1176 1.01765e+08 1.65307e+08 6.20929 5.03255 0.415427 0.325539
4.3 -68.1282 -70.082 1.01781e+08 1.65319e+08 6.23764 5.09967 0.41779 0.330083
4.35 -68.0648 -70.0457 1.01796e+08 1.65331e+08 6.26506 5.16494 0.420102 0.334516
4.4 -68.0006 -70.0087 1.01812e+08 1.65342e+08 6.29157 5.22839 0.422363 0.338842
4.45 -67.9357 -69.971 1.01827e+08 1.65354e+08 6.3172 5.29007 0.424576 0.343062
4.5 -67.8701 -69.9327 1.01843e+08 1.65366e+08 6.34197 5.35001 0.426741 0.347179
4.55 -67.8037 -69.8937 1.01859e+08 1.65377e+08 6.36588 5.40825 0.42886 0.351194
4.6 -67.7367 -69.854 1.01875e+08 1.65389e+08 6.38897 5.46483 0.430933 0.355112
4.65 -67.6689 -69.8136 1.01892e+08 1.65401e+08 6.41125 5.51979 0.432962 0.358933
4.7 -67.6005 -69.7725 1.01908e+08 1.65413e+08 6.43274 5.57316 0.434947 0.362661
4.75 -67.5314 -69.7308 1.01925e+08 1.65425e+08 6.45345 5.62498 0.436891 0.366298
4.8 -67.4615 -69.6883 1.01942e+08 1.65437e+08 6.47341 5.67529 0.438794 0.369847
4.85 -67.3911 -69.6451 1.01959e+08 1.65449e+08 6.49263 5.72412 0.440657 0.373309
4.9 -67.3199 -69.6011 1.01976e+08 1.65461e+08 6.51113 5.77152 0.442481 0.376687
4.95 -67.2481 -69.5565 1.01994e+08 1.65473e+08 6.52892 5.81752 0.444266 0.379983
5 -67.1756 -69.5111 1.02012e+08 1.65485e+08 6.54602 5.86214 0.446015 0.3832
5.05 -67.1025 -69.465 1.02029e+08 1.65498e+08 6.56244 5.90543 0.447728 0.386339
5.1 -67.0287 -69.4182 1.02048e+08 1.6551e+08 6.57821 5.94742 0.449405 0.389404
5.15 -66.9543 -69.3707 1.02066e+08 1.65522e+08 6.59334 5.98814 0.451048 0.392395
5.2 -66.8793 -69.3224 1.02084e+08 1.65535e+08 6.60783 6.02762 0.452658 0.395315
5.25 -66.8036 -69.2733 1.02103e+08 1.65548e+08 6.62171 6.06589 0.454235 0.398165
5.3 -66.7274 -69.2235 1.02122e+08 1.6556e+08 6.635 6.10299 0.45578 0.400949
5.35 -66.6506 -69.173 1.02141e+08 1.65573e+08 6.64769 6.13894 0.457294 0.403667
5.4 -66.5732 -69.1217 1.02161e+08 1.65586e+08 6.65982 6.17377 0.458778 0.406322
5.45 -66.4952 -69.0697 1.02181e+08 1.65599e+08 6.67138 6.20751 0.460232 0.408915
5.5 -66.4167 -69.0169 1.02201e+08 1.65613e+08 6.6824 6.24019 0.461658 0.411448
5.55 -66.3376 -68.9634 1.02221e+08 1.65626e+08 6.69289 6.27183 0.463055 0.413923
5.6 -66.2579 -68.9091 1.02241e+08 1.65639e+08 6.70285 6.30246 0.464425 0.416341
5.65 -66.1778 -68.8541 1.02262e+08 1.65653e+08 6.71231 6.3321 0.465768 0.418704
5.7 -66.0971 -68.7983 1.02283e+08 1.65667e+08 6.72127 6.36077 0.467086 0.421013
5.75 -66.016 -68.7418 1.02304e+08 1.6568e+08 6.72975 6.38851 0.468377 0.42327
5.8 -65.9343 -68.6845 1.02326e+08 1.65694e+08 6.73775 6.41533 0.469644 0.425476
5.85 -65.8522 -68.6265 1.02347e+08 1.65708e+08 6.74529 6.44125 0.470887 0.427634
5.9 -65.7696 -68.5677 1.0237e+08 1.65722e+08 6.75238 6.46631 0.472106 0.429743
5.95 -65.6866 -68.5082 1.02392e+08 1.65737e+08 6.75904 6.49051 0.473302 0.431806
6 -65.6031 -68.4479 1.02415e+08 1.65751e+08 6.76526 6.51388 0.474475 0.433823
6.05 -65.5192 -68.3869 1.02438e+08 1.65766e+08 6.77106 6.53644 0.475627 0.435796
6.1 -65.4349 -68.3252 1.02461e+08 1.6578e+08 6.77646 6.55821 0.476757 0.437727
6.15 -65.3502 -68.2627 1.02484e+08 1.65795e+08 6.78146 6.57921 0.477866 0.439616
6.2 -65.2651 -68.1995 1.02508e+08 1.6581e+08 6.78606 6.59945 0.478955 0.441464
6.25 -65.1797 -68.1356 1.02532e+08 1.65826e+08 6.79029 6.61896 0.480023 0.443273
6.3 -65.0939 -68.071 1.02557e+08 1.65841e+08 6.79415 6.63775 0.481072 0.445044
6.35 -65.0078 -68.0057 1.02582e+08 1.65856e+08 6.79765 6.65583 0.482102 0.446777
6.4 -64.9213 -67.9396 1.02607e+08 1.65872e+08 6.8008 6.67323 0.483113 0.448474
6.45 -64.8345 -67.8729 1.02633e+08 1.65888e+08 6.80361 6.68996 0.484106 0.450136
6.5 -64.7475 -67.8054 1.02658e+08 1.65904e+08 6.80608 6.70604 0.485082 0.451763
6.55 -64.6601 -67.7373 1.02685e+08 1.6592e+08 6.80823 6.72148 0.48604 0.453356
6.6 -64.5725 -67.6685 1.02711e+08 1.65936e+08 6.81006 6.7363 0.48698 0.454917
6.65 -64.4847 -67.599 1.02738e+08 1.65953e+08 6.81158 6.75051 0.487905 0.456446
6.7 -64.3966 -67.5288 1.02766e+08 1.6597e+08 6.8128 6.76412 0.488813 0.457945
6.75 -64.3083 -67.458 1.02793e+08 1.65987e+08 6.81373 6.77715 0.489705 0.459413
6.8 -64.2197 -67.3866 1.02821e+08 1.66004e+08 6.81438 6.78962 0.490581 0.460852
6.85 -64.131 -67.3145 1.0285e+08 1.66021e+08 6.81475 6.80153 0.491443 0.462262
6.9 -64.0421 -67.2417 1.02879e+08 1.66038e+08 6.81484 6.8129 0.492289 0.463644
6.95 -63.9531 -67.1684 1.02908e+08 1.66056e+08 6.81468 6.82374 0.493121 0.465
7 -63.8639 -67.0944 1.02938e+08 1.66074e+08 6.81426 6.83406 0.493939 0.466329
7.05 -63.7746 -67.0198 1.02968e+08 1.66092e+08 6.81359 6.84388 0.494742 0.467632
7.1 -63.6851 -66.9447 1.02998e+08 1.66111e+08 6.81268 6.85321 0.495532 0.46891
7.15 -63.5956 -66.8689 1.03029e+08 1.66129e+08 6.81154 6.86206 0.496309 0.470163
7.2 -63.5059 -66.7926 1.0306e+08 1.66148e+08 6.81017 6.87044 0.497073 0.471393
7.25 -63.4162 -66.7157 1.03092e+08 1.66167e+08 6.80858 6.87836 0.497824 0.472599
7.3 -63.3264 -66.6383 1.03124e+08 1.66186e+08 6.80677 6.88583 0.498562 0.473783
7.35 -63.2366 -66.5604 1.03157e+08 1.66206e+08 6.80475 6.89286 0.499288 0.474944
7.4 -63.1468 -66.4819 1.0319e+08 1.66225e+08 6.80254 6.89947 0.500002 0.476084
7.45 -63.0569 -66.4029 1.03223e+08 1.66245e+08 6.80012 6.90566 0.500704 0.477203
7.5 -62.967 -66.3234 1.03257e+08 1.66266e+08 6.79751 6.91144 0.501395 0.478302
7.55 -62.8772 -66.2434 1.03292e+08 1.66286e+08 6.79472 6.91682 0.502075 0.47938
7.6 -62.7873 -66.163 1.03326e+08 1.66307e+08 6.79175 6.92182 0.502743 0.480439
7.65 -62.6975 -66.0821 1.03362e+08 1.66328e+08 6.78861 6.92644 0.503401 0.481478
7.7 -62.6077 -66.0008 1.03398e+08 1.66349e+08 6.7853 6.93069 0.504048 0.482499
7.75 -62.518 -65.919 1.03434e+08 1.66371e+08 6.78182 6.93457 0.504684 0.483502
7.8 -62.4283 -65.8368 1.03471e+08 1.66393e+08 6.77819 6.93811 0.50531 0.484487
7.85 -62.3388 -65.7542 1.03508e+08 1.66415e+08 6.7744 6.9413 0.505927 0.485455
7.9 -62.2493 -65.6712 1.03546e+08 1.66437e+08 6.77047 6.94416 0.506533 0.486405
7.95 -62.16 -65.5879 1.03584e+08 1.6646e+08 6.76639 6.94669 0.50713 0.48734
8 -62.0707 -65.5042 1.03623e+08 1.66483e+08 6.76217 6.94891 0.507717 0.488258
8.05 -61.9816 -65.4202 1.03662e+08 1.66506e+08 6.75782 6.95081 0.508295 0.48916
8.1 -61.8926 -65.3358 1.03702e+08 1.6653e+08 6.75334 6.95241 0.508864 0.490047
8.15 -61.8038 -65.2511 1.03742e+08 1.66554e+08 6.74874 6.95372 0.509424 0.490918
8.2 -61.7151 -65.1661 1.03783e+08 1.66578e+08 6.74401 6.95474 0.509975 0.491775
8.25 -61.6266 -65.0809 1.03825e+08 1.66603e+08 6.73917 6.95549 0.510518 0.492618
8.3 -61.5383 -64.9953 1.03867e+08 1.66627e+08 6.73421 6.95596 0.511052 0.493446
8.35 -61.4501 -64.9095 1.03909e+08 1.66653e+08 6.72915 6.95616 0.511578 0.494261
8.4 -61.3622 -64.8235 1.03952e+08 1.66678e+08 6.72398 6.95611 0.512096 0.495062
8.45 -61.2745 -64.7373 1.03996e+08 1.66704e+08 6.71871 6.95581 0.512606 0.49585
8.5 -61.1869 -64.6509 1.0404e+08 1.6673e+08 6.71334 6.95526 0.513108 0.496625
8.55 -61.0996 -64.5642 1.04085e+08 1.66757e+08 6.70788 6.95448 0.513602 0.497387
8.6 -61.0126 -64.4774 1.0413e+08 1.66784e+08 6.70233 6.95346 0.514088 0.498137
8.65 -60.9257 -64.3905 1.04176e+08 1.66811e+08 6.69669 6.95222 0.514568 0.498875
8.7 -60.8391 -64.3034 1.04222e+08 1.66839e+08 6.69097 6.95077 0.515039 0.499601
8.75 -60.7528 -64.2161 1.04269e+08 1.66867e+08 6.68517 6.9491 0.515504 0.500316
8.8 -60.6667 -64.1288 1.04317e+08 1.66896e+08 6.67929 6.94723 0.515962 0.501019
8.85 -60.5809 -64.0414 1.04365e+08 1.66925e+08 6.67333 6.94516 0.516412 0.501711
8.9 -60.4953 -63.9539 1.04414e+08 1.66954e+08 6.6673 6.94289 0.516856 0.502393
8.95 -60.41 -63.8663 1.04463e+08 1.66984e+08 6.66121 6.94044 0.517293 0.503063
9 -60.325 -63.7786 1.04513e+08 1.67014e+08 6.65505 6.93781 0.517724 0.503723
9.05 -60.2403 -63.691 1.04563e+08 1.67044e+08 6.64882 6.935 0.518148 0.504373
9.1 -60.1559 -63.6033 1.04615e+08 1.67075e+08 6.64253 6.93202 0.518566 0.505013
9.15 -60.0718 -63.5156 1.04666e+08 1.67106e+08 6.63619 6.92888 0.518977 0.505644
9.2 -59.9879 -63.4279 1.04719e+08 1.67138e+08 6.62979 6.92557 0.519382 0.506264
9.25 -59.9044 -63.3403 1.04772e+08 1.6717e+08 6.62333 6.92212 0.519782 0.506875
9.3 -59.8211 -63.2526 1.04825e+08 1.67203e+08 6.61683 6.91851 0.520175 0.507477
9.35 -59.7382 -63.1651 1.0488e+08 1.67236e+08 6.61027 6.91476 0.520562 0.50807
9.4 -59.6556 -63.0775 1.04934e+08 1.67269e+08 6.60367 6.91087 0.520944 0.508654
9.45 -59.5733 -62.9901 1.0499e+08 1.67303e+08 6.59702 6.90684 0.52132 0.50923
9.5 -59.4913 -62.9028 1.05046e+08 1.67337e+08 6.59032 6.90269 0.52169 0.509797
9.55 -59.4096 -62.8155 1.05103e+08 1.67372e+08 6.58359 6.8984 0.522055 0.510355
9.6 -59.3282 -62.7284 1.0516e+08 1.67407e+08 6.57681 6.894 0.522414 0.510905
9.65 -59.2472 -62.6414 1.05218e+08 1.67443e+08 6.57 6.88949 0.522768 0.511448
9.7 -59.1664 -62.5546 1.05277e+08 1.67479e+08 6.56315 6.88486 0.523117 0.511982
9.75 -59.086 -62.4679 1.05336e+08 1.67516e+08 6.55627 6.88012 0.52346 0.512509
9.8 -59.006 -62.3814 1.05396e+08 1.67553e+08 6.54935 6.87528 0.523799 0.513028
9.85 -58.9262 -62.295 1.05457e+08 1.67591e+08 6.5424 6.87034 0.524132 0.513539
9.9 -58.8467 -62.2089 1.05518e+08 1.67629e+08 6.53541 6.8653 0.524461 0.514043
9.95 -58.7676 -62.1229 1.0558e+08 1.67667e+08 6.5284 6.86018 0.524785 0.51454
10 -58.6888 -62.0372 1.05643e+08 1.67706e+08 6.52136 6.85496 0.525103 0.51503
10.05 -58.6103 -61.9516 1.05706e+08 1.67746e+08 6.51429 6.84967 0.525418 0.515513
10.1 -58.5321 -61.8664 1.0577e+08 1.67786e+08 6.5072 6.84429 0.525727 0.51599
10.15 -58.4543 -61.7813 1.05835e+08 1.67826e+08 6.50008 6.83883 0.526032 0.516459
10.2 -58.3767 -61.6965 1.059e+08 1.67868e+08 6.49294 6.8333 0.526333 0.516922
10.25 -58.2995 -61.612 1.05966e+08 1.67909e+08 6.48577 6.8277 0.526629 0.517379
10.3 -58.2226 -61.5277 1.06033e+08 1.67951e+08 6.47858 6.82204 0.52692 0.517829
10.35 -58.146 -61.4437 1.061e+08 1.67994e+08 6.47137 6.81631 0.527207 0.518273
10.4 -58.0697 -61.36 1.06168e+08 1.68037e+08 6.46414 6.81052 0.52749 0.518711
10.45 -57.9937 -61.2766 1.06237e+08 1.68081e+08 6.45688 6.80467 0.527769 0.519143
10.5 -57.918 -61.1935 1.06306e+08 1.68125e+08 6.44961 6.79877 0.528044 0.519568
10.55 -57.8426 -61.1107 1.06376e+08 1.6817e+08 6.44232 6.79282 0.528315 0.519989
10.6 -57.7675 -61.0283 1.06447e+08 1.68215e+08 6.43501 6.78682 0.528581 0.520403
10.65 -57.6927 -60.9461 1.06519e+08 1.68261e+08 6.42768 6.78077 0.528844 0.520812
10.7 -57.6181 -60.8643 1.06591e+08 1.68307e+08 6.42034 6.77468 0.529102 0.521215
10.75 -57.5439 -60.7828 1.06664e+08 1.68354e+08 6.41298 6.76854 0.529357 0.521613
10.8 -57.4699 -60.7017 1.06738e+08 1.68402e+08 6.4056 6.76237 0.529608 0.522006
10.85 -57.3962 -60.6209 1.06812e+08 1.6845e+08 6.3982 6.75616 0.529856 0.522393
10.9 -57.3228 -60.5405 1.06887e+08 1.68498e+08 6.39079 6.74992 0.530099 0.522775
10.95 -57.2497 -60.4604 1.06963e+08 1.68547e+08 6.38336 6.74365 0.530339 0.523152
11 -57.1768 -60.3807 1.07039e+08 1.68597e+08 6.37592 6.73735 0.530576 0.523524
11.05 -57.1041 -60.3014 1.07116e+08 1.68647e+08 6.36846 6.73102 0.530808 0.523892
11.1 -57.0317 -60.2225 1.07194e+08 1.68698e+08 6.36099 6.72467 0.531038 0.524254
11.15 -56.9596 -60.1439 1.07273e+08 1.6875e+08 6.3535 6.71829 0.531263 0.524612
11.2 -56.8877 -60.0657 1.07352e+08 1.68802e+08 6.34599 6.71189 0.531486 0.524965
11.25 -56.816 -59.9879 1.07432e+08 1.68854e+08 6.33847 6.70547 0.531705 0.525313
11.3 -56.7446 -59.9105 1.07513e+08 1.68907e+08 6.33094 6.69904 0.531921 0.525657
11.35 -56.6734 -59.8335 1.07594e+08 1.68961e+08 6.32339 6.69259 0.532133 0.525996
11.4 -56.6024 -59.7569 1.07677e+08 1.69015e+08 6.31582 6.68612 0.532342 0.526331
11.45 -56.5316 -59.6806 1.0776e+08 1.6907e+08 6.30823 6.67965 0.532548 0.526662
11.5 -56.461 -59.6048 1.07843e+08 1.69126e+08 6.30063 6.67316 0.532751 0.526988
11.55 -56.3906 -59.5294 1.07928e+08 1.69182e+08 6.29302 6.66666 0.532951 0.52731
11.6 -56.3204 -59.4544 1.08013e+08 1.69238e+08 6.28538 6.66016 0.533148 0.527628
11.65 -56.2504 -59.3798 1.08099e+08 1.69296e+08 6.27773 6.65364 0.533341 0.527942
11.7 -56.1806 -59.3056 1.08186e+08 1.69353e+08 6.27007 6.64713 0.533532 0.528252
11.75 -56.1109 -59.2319 1.08273e+08 1.69412e+08 6.26238 6.64061 0.533719 0.528559
11.8 -56.0414 -59.1585 1.08361e+08 1.69471e+08 6.25467 6.63408 0.533904 0.528861
11.85 -55.972 -59.0855 1.0845e+08 1.6953e+08 6.24695 6.62756 0.534086 0.529159
11.9 -55.9028 -59.013 1.0854e+08 1.69591e+08 6.2392 6.62103 0.534265 0.529454
11.95 -55.8337 -58.9409 1.08631e+08 1.69652e+08 6.23144 6.61451 0.534441 0.529745
12 -55.7647 -58.8692 1.08722e+08 1.69713e+08 6.22365 6.60799 0.534614 0.530032
12.05 -55.6959 -58.7979 1.08814e+08 1.69775e+08 6.21584 6.60147 0.534785 0.530316
12.1 -55.6271 -58.7271 1.08907e+08 1.69838e+08 6.20801 6.59496 0.534953 0.530596
12.15 -55.5585 -58.6566 1.09e+08 1.69901e+08 6.20016 6.58845 0.535118 0.530872
12.2 -55.4899 -58.5866 1.09095e+08 1.69965e+08 6.19227 6.58195 0.53528 0.531146
12.25 -55.4214 -58.517 1.0919e+08 1.70029e+08 6.18437 6.57546 0.53544 0.531416
12.3 -55.353 -58.4479 1.09286e+08 1.70094e+08 6.17644 6.56897 0.535597 0.531682
12.35 -55.2846 -58.3791 1.09382e+08 1.7016e+08 6.16847 6.56249 0.535752 0.531945
12.4 -55.2163 -58.3108 1.0948e+08 1.70226e+08 6.16048 6.55603 0.535904 0.532205
12.45 -55.148 -58.2428 1.09578e+08 1.70293e+08 6.15246 6.54957 0.536054 0.532462
12.5 -55.0797 -58.1753 1.09677e+08 1.7036e+08 6.14441 6.54312 0.536201 0.532715
12.55 -55.0114 -58.1083 1.09777e+08 1.70428e+08 6.13632 6.53669 0.536345 0.532966
12.6 -54.9431 -58.0416 1.09878e+08 1.70497e+08 6.1282 6.53027 0.536488 0.533213
12.65 -54.8747 -57.9754 1.09979e+08 1.70566e+08 6.12004 6.52386 0.536627 0.533458
12.7 -54.8063 -57.9096 1.10082e+08 1.70636e+08 6.11185 6.51747 0.536765 0.533699
12.75 -54.7379 -57.8441 1.10185e+08 1.70707e+08 6.10361 6.5111 0.5369 0.533938
12.8 -54.6694 -57.7792 1.10289e+08 1.70778e+08 6.09533 6.50474 0.537032 0.534173
12.85 -54.6008 -57.7146 1.10393e+08 1.70849e+08 6.08701 6.49839 0.537163 0.534406
12.9 -54.5321 -57.6505 1.10499e+08 1.70922e+08 6.07864 6.49206 0.537291 0.534636
12.95 -54.4632 -57.5867 1.10606e+08 1.70995e+08 6.07022 6.48575 0.537417 0.534863
13 -54.3942 -57.5234 1.10713e+08 1.71068e+08 6.06175 6.47946 0.53754 0.535087
13.05 -54.3251 -57.4605 1.10821e+08 1.71142e+08 6.05323 6.47319 0.537661 0.535309
13.1 -54.2557 -57.398 1.1093e+08 1.71217e+08 6.04464 6.46694 0.53778 0.535528
13.15 -54.1861 -57.336 1.1104e+08 1.71292e+08 6.036 6.46071 0.537897 0.535744
13.2 -54.1163 -57.2743 1.11151e+08 1.71368e+08 6.0273 6.4545 0.538012 0.535958
13.25 -54.0462 -57.2131 1.11263e+08 1.71445e+08 6.01853 6.44831 0.538125 0.536169
13.3 -53.9758 -57.1523 1.11375e+08 1.71522e+08 6.00969 6.44214 0.538235 0.536378
13.35 -53.9051 -57.0919 1.11489e+08 1.716e+08 6.00077 6.436 0.538343 0.536584
13.4 -53.8341 -57.0319 1.11603e+08 1.71678e+08 5.99178 6.42988 0.538449 0.536788
13.45 -53.7626 -56.9723 1.11718e+08 1.71757e+08 5.9827 6.42378 0.538554 0.53699
13.5 -53.6908 -56.9132 1.11835e+08 1.71837e+08 5.97354 6.41771 0.538656 0.537189
