0 0 0 0.1 0.1
73.95 -nan -nan 0.1 0.1
74 -nan -nan 0.1 0.1
74.05 -nan -nan 0.1 0.1
74.1 -nan -nan 0.1 0.1
74.15 -nan -nan 0.1 0.1
74.2 -nan -nan 0.1 0.1
74.25 -nan -nan 0.1 0.1
74.3 -nan -nan 0.1 0.1
74.35 -nan -nan 0.1 0.1
74.4 -nan -nan 0.1 0.1
74.45 -nan -nan 0.1 0.1
74.5 -nan -nan 0.1 0.1
74.55 -nan -nan 0.1 0.1
74.6 -nan -nan 0.1 0.1
74.65 -nan -nan 0.1 0.1
74.7 -nan -nan 0.1 0.1
74.75 -nan -nan 0.1 0.1
74.8 -nan -nan 0.1 0.1
74.85 -nan -nan 0.1 0.1
74.9 -nan -nan 0.1 0.1
74.95 -nan -nan 0.1 0.1
75 -nan -nan 0.1 0.1
75.05 -nan -nan 0.1 0.1
75.1 -nan -nan 0.1 0.1
75.15 -nan -nan 0.1 0.1
75.2 -nan -nan 0.1 0.1
75.25 -nan -nan 0.1 0.1
75.3 -nan -nan 0.1 0.1
75.35 -nan -nan 0.1 0.1
75.4 -nan -nan 0.1 0.1
75.45 -nan -nan 0.1 0.1
75.5 -nan -nan 0.1 0.1
75.55 -nan -nan 0.1 0.1
75.6 -nan -nan 0.1 0.1
75.65 -nan -nan 0.1 0.1
75.7 -nan -nan 0.1 0.1
75.75 -nan -nan 0.1 0.1
75.8 -nan -nan 0.1 0.1
75.85 -nan -nan 0.1 0.1
75.9 -nan -nan 0.1 0.1
75.95 -nan -nan 0.1 0.1
76 -nan -nan 0.1 0.1
76.05 -nan -nan 0.1 0.1
76.1 -nan -nan 0.1 0.1
76.15 -nan -nan 0.1 0.1
76.2 -nan -nan 0.1 0.1
76.25 -nan -nan 0.1 0.1
76.3 -nan -nan 0.1 0.1
76.35 -nan -nan 0.1 0.1
76.4 -nan -nan 0.1 0.1
76.45 -nan -nan 0.1 0.1
76.5 -nan -nan 0.1 0.1
76.55 -nan -nan 0.1 0.1
76.6 -nan -nan 0.1 0.1
76.65 -nan -nan 0.1 0.1
76.7 -nan -nan 0.1 0.1
76.75 -nan -nan 0.1 0.1
76.8 -nan -nan 0.1 0.1
76.85 -nan -nan 0.1 0.1
76.9 -nan -nan 0.1 0.1
76.95 -nan -nan 0.1 0.1
77 -nan -nan 0.1 0.1
77.05 -nan -nan 0.1 0.1
77.1 -nan -nan 0.1 0.1
77.15 -nan -nan 0.1 0.1
77.2 -nan -nan 0.1 0.1
77.25 -nan -nan 0.1 0.1
77.3 -nan -nan 0.1 0.1
77.35 -nan -nan 0.1 0.1
77.4 -nan -nan 0.1 0.1
77.45 -nan -nan 0.1 0.1
77.5 -nan -nan 0.1 0.1
77.55 -nan -nan 0.1 0.1
77.6 -nan -nan 0.1 0.1
77.65 -nan -nan 0.1 0.1
77.7 -nan -nan 0.1 0.1
77.75 -nan -nan 0.1 0.1
77.8 -nan -nan 0.1 0.1
77.85 -nan -nan 0.1 0.1
77.9 -nan -nan 0.1 0.1
77.95 -nan -nan 0.1 0.1
78 -nan -nan 0.1 0.1
78.05 -nan -nan 0.1 0.1
78.1 -nan -nan 0.1 0.1
78.15 -nan -nan 0.1 0.1
78.2 -nan -nan 0.1 0.1
78.25 -nan -nan 0.1 0.1
78.3 -nan -nan 0.1 0.1
78.35 -nan -nan 0.1 0.1
78.4 -nan -nan 0.1 0.1
78.45 -nan -nan 0.1 0.1
78.5 -nan -nan 0.1 0.1
78.55 -nan -nan 0.1 0.1
78.6 -nan -nan 0.1 0.1
78.65 -nan -nan 0.1 0.1
78.7 -nan -nan 0.1 0.1
78.75 -nan -nan 0.1 0.1
78.8 -nan -nan 0.1 0.1
78.85 -nan -nan 0.1 0.1
78.9 -nan -nan 0.1 0.1
78.95 -nan -nan 0.1 0.1
79 -nan -nan 0.1 0.1
79.05 -nan -nan 0.1 0.1
79.1 -nan -nan 0.1 0.1
79.15 -nan -nan 0.1 0.1
79.2 -nan -nan 0.1 0.1
79.25 -nan -nan 0.1 0.1
79.3 -nan -nan 0.1 0.1
79.35 -nan -nan 0.1 0.1
79.4 -nan -nan 0.1 0.1
79.45 -nan -nan 0.1 0.1
79.5 -nan -nan 0.1 0.1
79.55 -nan -nan 0.1 0.1
79.6 -nan -nan 0.1 0.1
79.65 -nan -nan 0.1 0.1
79.7 -nan -nan 0.1 0.1
79.75 -nan -nan 0.1 0.1
79.8 -nan -nan 0.1 0.1
79.85 -nan -nan 0.1 0.1
79.9 -nan -nan 0.1 0.1
79.95 -nan -nan 0.1 0.1
80 -nan -nan 0.1 0.1
80.05 -nan -nan 0.1 0.1
80.1 -nan -nan 0.1 0.1
80.15 -nan -nan 0.1 0.1
80.2 -nan -nan 0.1 0.1
80.25 -nan -nan 0.1 0.1
80.3 -nan -nan 0.1 0.1
80.35 -nan -nan 0.1 0.1
80.4 -nan -nan 0.1 0.1
80.45 -nan -nan 0.1 0.1
80.5 -nan -nan 0.1 0.1
80.55 -nan -nan 0.1 0.1
80.6 -nan -nan 0.1 0.1
80.65 -nan -nan 0.1 0.1
80.7 -nan -nan 0.1 0.1
80.75 -nan -nan 0.1 0.1
80.8 -nan -nan 0.1 0.1
80.85 -nan -nan 0.1 0.1
80.9 -nan -nan 0.1 0.1
80.95 -nan -nan 0.1 0.1
81 -nan -nan 0.1 0.1
81.05 -nan -nan 0.1 0.1
81.1 -nan -nan 0.1 0.1
81.15 -nan -nan 0.1 0.1
81.2 -nan -nan 0.1 0.1
81.25 -nan -nan 0.1 0.1
81.3 -nan -nan 0.1 0.1
81.35 -nan -nan 0.1 0.1
81.4 -nan -nan 0.1 0.1
81.45 -nan -nan 0.1 0.1
81.5 -nan -nan 0.1 0.1
81.55 -nan -nan 0.1 0.1
81.6 -nan -nan 0.1 0.1
81.65 -nan -nan 0.1 0.1
81.7 -nan -nan 0.1 0.1
81.75 -nan -nan 0.1 0.1
81.8 -nan -nan 0.1 0.1
81.85 -nan -nan 0.1 0.1
81.9 -nan -nan 0.1 0.1
81.95 -nan -nan 0.1 0.1
82 -nan -nan 0.1 0.1
82.05 -nan -nan 0.1 0.1
82.1 -nan -nan 0.1 0.1
82.15 -nan -nan 0.1 0.1
82.2 -nan -nan 0.1 0.1
82.25 -nan -nan 0.1 0.1
82.3 -nan -nan 0.1 0.1
82.35 -nan -nan 0.1 0.1
82.4 -nan -nan 0.1 0.1
82.45 -nan -nan 0.1 0.1
82.5 -nan -nan 0.1 0.1
82.55 -nan -nan 0.1 0.1
82.6 -nan -nan 0.1 0.1
82.65 -nan -nan 0.1 0.1
82.7 -nan -nan 0.1 0.1
82.75 -nan -nan 0.1 0.1
82.8 -nan -nan 0.1 0.1
82.85 -nan -nan 0.1 0.1
82.9 -nan -nan 0.1 0.1
82.95 -nan -nan 0.1 0.1
83 -nan -nan 0.1 0.1
83.05 -nan -nan 0.1 0.1
83.1 -nan -nan 0.1 0.1
83.15 -nan -nan 0.1 0.1
83.2 -nan -nan 0.1 0.1
83.25 -nan -nan 0.1 0.1
83.3 -nan -nan 0.1 0.1
83.35 -nan -nan 0.1 0.1
83.4 -nan -nan 0.1 0.1
83.45 -nan -nan 0.1 0.1
83.5 -nan -nan 0.1 0.1
83.55 -nan -nan 0.1 0.1
83.6 -nan -nan 0.1 0.1
83.65 -nan -nan 0.1 0.1
83.7 -nan -nan 0.1 0.1
83.75 -nan -nan 0.1 0.1
83.8 -nan -nan 0.1 0.1
83.85 -nan -nan 0.1 0.1
83.9 -nan -nan 0.1 0.1
83.95 -nan -nan 0.1 0.1
84 -nan -nan 0.1 0.1
84.05 -nan -nan 0.1 0.1
84.1 -nan -nan 0.1 0.1
84.15 -nan -nan 0.1 0.1
84.2 -nan -nan 0.1 0.1
84.25 -nan -nan 0.1 0.1
84.3 -nan -nan 0.1 0.1
84.35 -nan -nan 0.1 0.1
84.4 -nan -nan 0.1 0.1
84.45 -nan -nan 0.1 0.1
84.5 -nan -nan 0.1 0.1
84.55 -nan -nan 0.1 0.1
84.6 -nan -nan 0.1 0.1
84.65 -nan -nan 0.1 0.1
84.7 -nan -nan 0.1 0.1
84.75 -nan -nan 0.1 0.1
84.8 -nan -nan 0.1 0.1
84.85 -nan -nan 0.1 0.1
84.9 -nan -nan 0.1 0.1
84.95 -nan -nan 0.1 0.1
85 -nan -nan 0.1 0.1
85.05 -nan -nan 0.1 0.1
85.1 -nan -nan 0.1 0.1
85.15 -nan -nan 0.1 0.1
85.2 -nan -nan 0.1 0.1
85.25 -nan -nan 0.1 0.1
85.3 -nan -nan 0.1 0.1
85.35 -nan -nan 0.1 0.1
85.4 -nan -nan 0.1 0.1
85.45 -nan -nan 0.1 0.1
85.5 -nan -nan 0.1 0.1
85.55 -nan -nan 0.1 0.1
85.6 -nan -nan 0.1 0.1
85.65 -nan -nan 0.1 0.1
85.7 -nan -nan 0.1 0.1
85.75 -nan -nan 0.1 0.1
85.8 -nan -nan 0.1 0.1
85.85 -nan -nan 0.1 0.1
85.9 -nan -nan 0.1 0.1
85.95 -nan -nan 0.1 0.1
86 -nan -nan 0.1 0.1
86.05 -nan -nan 0.1 0.1
86.1 -nan -nan 0.1 0.1
86.15 -nan -nan 0.1 0.1
86.2 -nan -nan 0.1 0.1
86.25 -nan -nan 0.1 0.1
86.3 -nan -nan 0.1 0.1
86.35 -nan -nan 0.1 0.1
86.4 -nan -nan 0.1 0.1
86.45 -nan -nan 0.1 0.1
86.5 -nan -nan 0.1 0.1
86.55 -nan -nan 0.1 0.1
86.6 -nan -nan 0.1 0.1
86.65 -nan -nan 0.1 0.1
86.7 -nan -nan 0.1 0.1
86.75 -nan -nan 0.1 0.1
86.8 -nan -nan 0.1 0.1
86.85 -nan -nan 0.1 0.1
86.9 -nan -nan 0.1 0.1
86.95 -nan -nan 0.1 0.1
87 -nan -nan 0.1 0.1
87.05 -nan -nan 0.1 0.1
87.1 -nan -nan 0.1 0.1
87.15 -nan -nan 0.1 0.1
87.2 -nan -nan 0.1 0.1
87.25 -nan -nan 0.1 0.1
87.3 -nan -nan 0.1 0.1
87.35 -nan -nan 0.1 0.1
87.4 -nan -nan 0.1 0.1
87.45 -nan -nan 0.1 0.1
87.5 -nan -nan 0.1 0.1
87.55 -nan -nan 0.1 0.1
87.6 -nan -nan 0.1 0.1
87.65 -nan -nan 0.1 0.1
87.7 -nan -nan 0.1 0.1
87.75 -nan -nan 0.1 0.1
87.8 -nan -nan 0.1 0.1
87.85 -nan -nan 0.1 0.1
87.9 -nan -nan 0.1 0.1
87.95 -nan -nan 0.1 0.1
88 -nan -nan 0.1 0.1
88.05 -nan -nan 0.1 0.1
88.1 -nan -nan 0.1 0.1
88.15 -nan -nan 0.1 0.1
88.2 -nan -nan 0.1 0.1
88.25 -nan -nan 0.1 0.1
88.3 -nan -nan 0.1 0.1
88.35 -nan -nan 0.1 0.1
88.4 -nan -nan 0.1 0.1
88.45 -nan -nan 0.1 0.1
88.5 -nan -nan 0.1 0.1
88.55 -nan -nan 0.1 0.1
88.6 -nan -nan 0.1 0.1
88.65 -nan -nan 0.1 0.1
88.7 -nan -nan 0.1 0.1
88.75 -nan -nan 0.1 0.1
88.8 -nan -nan 0.1 0.1
88.85 -nan -nan 0.1 0.1
88.9 -nan -nan 0.1 0.1
88.95 -nan -nan 0.1 0.1
89 -nan -nan 0.1 0.1
89.05 -nan -nan 0.1 0.1
89.1 -nan -nan 0.1 0.1
89.15 -nan -nan 0.1 0.1
89.2 -nan -nan 0.1 0.1
89.25 -nan -nan 0.1 0.1
89.3 -nan -nan 0.1 0.1
89.35 -nan -nan 0.1 0.1
89.4 -nan -nan 0.1 0.1
89.45 -nan -nan 0.1 0.1
89.5 -nan -nan 0.1 0.1
89.55 -nan -nan 0.1 0.1
89.6 -nan -nan 0.1 0.1
89.65 -nan -nan 0.1 0.1
89.7 -nan -nan 0.1 0.1
89.75 -nan -nan 0.1 0.1
89.8 -nan -nan 0.1 0.1
89.85 -nan -nan 0.1 0.1
89.9 -nan -nan 0.1 0.1
89.95 -nan -nan 0.1 0.1
90 -nan -nan 0.1 0.1
90.05 -nan -nan 0.1 0.1
90.1 -nan -nan 0.1 0.1
90.15 -nan -nan 0.1 0.1
90.2 -nan -nan 0.1 0.1
90.25 -nan -nan 0.1 0.1
90.3 -nan -nan 0.1 0.1
90.35 -nan -nan 0.1 0.1
90.4 -nan -nan 0.1 0.1
90.45 -nan -nan 0.1 0.1
90.5 -nan -nan 0.1 0.1
90.55 -nan -nan 0.1 0.1
90.6 -nan -nan 0.1 0.1
90.65 -nan -nan 0.1 0.1
90.7 -nan -nan 0.1 0.1
90.75 -nan -nan 0.1 0.1
90.8 -nan -nan 0.1 0.1
90.85 -nan -nan 0.1 0.1
90.9 -nan -nan 0.1 0.1
90.95 -nan -nan 0.1 0.1
91 -nan -nan 0.1 0.1
91.05 -nan -nan 0.1 0.1
91.1 -nan -nan 0.1 0.1
91.15 -nan -nan 0.1 0.1
91.2 -nan -nan 0.1 0.1
91.25 -nan -nan 0.1 0.1
91.3 -nan -nan 0.1 0.1
91.35 -nan -nan 0.1 0.1
91.4 -nan -nan 0.1 0.1
91.45 -nan -nan 0.1 0.1
91.5 -nan -nan 0.1 0.1
91.55 -nan -nan 0.1 0.1
91.6 -nan -nan 0.1 0.1
91.65 -nan -nan 0.1 0.1
91.7 -nan -nan 0.1 0.1
91.75 -nan -nan 0.1 0.1
91.8 -nan -nan 0.1 0.1
91.85 -nan -nan 0.1 0.1
91.9 -nan -nan 0.1 0.1
91.95 -nan -nan 0.1 0.1
92 -nan -nan 0.1 0.1
92.05 -nan -nan 0.1 0.1
92.1 -nan -nan 0.1 0.1
92.15 -nan -nan 0.1 0.1
92.2 -nan -nan 0.1 0.1
92.25 -nan -nan 0.1 0.1
92.3 -nan -nan 0.1 0.1
92.35 -nan -nan 0.1 0.1
92.4 -nan -nan 0.1 0.1
92.45 -nan -nan 0.1 0.1
92.5 -nan -nan 0.1 0.1
92.55 -nan -nan 0.1 0.1
92.6 -nan -nan 0.1 0.1
92.65 -nan -nan 0.1 0.1
92.7 -nan -nan 0.1 0.1
92.75 -nan -nan 0.1 0.1
92.8 -nan -nan 0.1 0.1
92.85 -nan -nan 0.1 0.1
92.9 -nan -nan 0.1 0.1
92.95 -nan -nan 0.1 0.1
93 -nan -nan 0.1 0.1
93.05 -nan -nan 0.1 0.1
93.1 -nan -nan 0.1 0.1
93.15 -nan -nan 0.1 0.1
93.2 -nan -nan 0.1 0.1
93.25 -nan -nan 0.1 0.1
93.3 -nan -nan 0.1 0.1
93.35 -nan -nan 0.1 0.1
93.4 -nan -nan 0.1 0.1
93.45 -nan -nan 0.1 0.1
93.5 -nan -nan 0.1 0.1
93.55 -nan -nan 0.1 0.1
93.6 -nan -nan 0.1 0.1
93.65 -nan -nan 0.1 0.1
93.7 -nan -nan 0.1 0.1
93.75 -nan -nan 0.1 0.1
93.8 -nan -nan 0.1 0.1
93.85 -nan -nan 0.1 0.1
93.9 -nan -nan 0.1 0.1
93.95 -nan -nan 0.1 0.1
94 -nan -nan 0.1 0.1
94.05 -nan -nan 0.1 0.1
94.1 -nan -nan 0.1 0.1
94.15 -nan -nan 0.1 0.1
94.2 -nan -nan 0.1 0.1
94.25 -nan -nan 0.1 0.1
94.3 -nan -nan 0.1 0.1
94.35 -nan -nan 0.1 0.1
94.4 -nan -nan 0.1 0.1
94.45 -nan -nan 0.1 0.1
94.5 -nan -nan 0.1 0.1
94.55 -nan -nan 0.1 0.1
94.6 -nan -nan 0.1 0.1
94.65 -nan -nan 0.1 0.1
94.7 -nan -nan 0.1 0.1
94.75 -nan -nan 0.1 0.1
94.8 -nan -nan 0.1 0.1
94.85 -nan -nan 0.1 0.1
94.9 -nan -nan 0.1 0.1
94.95 -nan -nan 0.1 0.1
95 -nan -nan 0.1 0.1
95.05 -nan -nan 0.1 0.1
95.1 -nan -nan 0.1 0.1
95.15 -nan -nan 0.1 0.1
95.2 -nan -nan 0.1 0.1
95.25 -nan -nan 0.1 0.1
95.3 -nan -nan 0.1 0.1
95.35 -nan -nan 0.1 0.1
95.4 -nan -nan 0.1 0.1
95.45 -nan -nan 0.1 0.1
95.5 -nan -nan 0.1 0.1
95.55 -nan -nan 0.1 0.1
95.6 -nan -nan 0.1 0.1
95.65 -nan -nan 0.1 0.1
95.7 -nan -nan 0.1 0.1
95.75 -nan -nan 0.1 0.1
95.8 -nan -nan 0.1 0.1
95.85 -nan -nan 0.1 0.1
95.9 -nan -nan 0.1 0.1
95.95 -nan -nan 0.1 0.1
96 -nan -nan 0.1 0.1
96.05 -nan -nan 0.1 0.1
96.1 -nan -nan 0.1 0.1
96.15 -nan -nan 0.1 0.1
96.2 -nan -nan 0.1 0.1
96.25 -nan -nan 0.1 0.1
96.3 -nan -nan 0.1 0.1
96.35 -nan -nan 0.1 0.1
96.4 -nan -nan 0.1 0.1
96.45 -nan -nan 0.1 0.1
96.5 -nan -nan 0.1 0.1
96.55 -nan -nan 0.1 0.1
96.6 -nan -nan 0.1 0.1
96.65 -nan -nan 0.1 0.1
96.7 -nan -nan 0.1 0.1
96.75 -nan -nan 0.1 0.1
96.8 -nan -nan 0.1 0.1
96.85 -nan -nan 0.1 0.1
96.9 -nan -nan 0.1 0.1
96.95 -nan -nan 0.1 0.1
97 -nan -nan 0.1 0.1
97.05 -nan -nan 0.1 0.1
97.1 -nan -nan 0.1 0.1
97.15 -nan -nan 0.1 0.1
97.2 -nan -nan 0.1 0.1
97.25 -nan -nan 0.1 0.1
97.3 -nan -nan 0.1 0.1
97.35 -nan -nan 0.1 0.1
97.4 -nan -nan 0.1 0.1
97.45 -nan -nan 0.1 0.1
97.5 -nan -nan 0.1 0.1
97.55 -nan -nan 0.1 0.1
97.6 -nan -nan 0.1 0.1
97.65 -nan -nan 0.1 0.1
97.7 -nan -nan 0.1 0.1
97.75 -nan -nan 0.1 0.1
97.8 -nan -nan 0.1 0.1
97.85 -nan -nan 0.1 0.1
97.9 -nan -nan 0.1 0.1
97.95 -nan -nan 0.1 0.1
98 -nan -nan 0.1 0.1
98.05 -nan -nan 0.1 0.1
98.1 -nan -nan 0.1 0.1
98.15 -nan -nan 0.1 0.1
98.2 -nan -nan 0.1 0.1
98.25 -nan -nan 0.1 0.1
98.3 -nan -nan 0.1 0.1
98.35 -nan -nan 0.1 0.1
98.4 -nan -nan 0.1 0.1
98.45 -nan -nan 0.1 0.1
98.5 -nan -nan 0.1 0.1
98.55 -nan -nan 0.1 0.1
98.6 -nan -nan 0.1 0.1
98.65 -nan -nan 0.1 0.1
98.7 -nan -nan 0.1 0.1
98.75 -nan -nan 0.1 0.1
98.8 -nan -nan 0.1 0.1
98.85 -nan -nan 0.1 0.1
98.9 -nan -nan 0.1 0.1
98.95 -nan -nan 0.1 0.1
99 -nan -nan 0.1 0.1
99.05 -nan -nan 0.1 0.1
99.1 -nan -nan 0.1 0.1
99.15 -nan -nan 0.1 0.1
99.2 -nan -nan 0.1 0.1
99.25 -nan -nan 0.1 0.1
99.3 -nan -nan 0.1 0.1
99.35 -nan -nan 0.1 0.1
99.4 -nan -nan 0.1 0.1
99.45 -nan -nan 0.1 0.1
99.5 -nan -nan 0.1 0.1
99.55 -nan -nan 0.1 0.1
99.6 -nan -nan 0.1 0.1
99.65 -nan -nan 0.1 0.1
99.7 -nan -nan 0.1 0.1
99.75 -nan -nan 0.1 0.1
99.8 -nan -nan 0.1 0.1
99.85 -nan -nan 0.1 0.1
99.9 -nan -nan 0.1 0.1
99.95 -nan -nan 0.1 0.1
100 -nan -nan 0.1 0.1
100.05 -nan -nan 0.1 0.1
100.1 -nan -nan 0.1 0.1
100.15 -nan -nan 0.1 0.1
100.2 -nan -nan 0.1 0.1
100.25 -nan -nan 0.1 0.1
100.3 -nan -nan 0.1 0.1
100.35 -nan -nan 0.1 0.1
100.4 -nan -nan 0.1 0.1
100.45 -nan -nan 0.1 0.1
100.5 -nan -nan 0.1 0.1
100.55 -nan -nan 0.1 0.1
100.6 -nan -nan 0.1 0.1
100.65 -nan -nan 0.1 0.1
100.7 -nan -nan 0.1 0.1
100.75 -nan -nan 0.1 0.1
100.8 -nan -nan 0.1 0.1
100.85 -nan -nan 0.1 0.1
100.9 -nan -nan 0.1 0.1
100.95 -nan -nan 0.1 0.1
101 -nan -nan 0.1 0.1
101.05 -nan -nan 0.1 0.1
101.1 -nan -nan 0.1 0.1
101.15 -nan -nan 0.1 0.1
101.2 -nan -nan 0.1 0.1
101.25 -nan -nan 0.1 0.1
101.3 -nan -nan 0.1 0.1
101.35 -nan -nan 0.1 0.1
101.4 -nan -nan 0.1 0.1
101.45 -nan -nan 0.1 0.1
101.5 -nan -nan 0.1 0.1
101.55 -nan -nan 0.1 0.1
101.6 -nan -nan 0.1 0.1
101.65 -nan -nan 0.1 0.1
101.7 -nan -nan 0.1 0.1
101.75 -nan -nan 0.1 0.1
101.8 -nan -nan 0.1 0.1
101.85 -nan -nan 0.1 0.1
101.9 -nan -nan 0.1 0.1
101.95 -nan -nan 0.1 0.1
102 -nan -nan 0.1 0.1
102.05 -nan -nan 0.1 0.1
102.1 -nan -nan 0.1 0.1
102.15 -nan -nan 0.1 0.1
102.2 -nan -nan 0.1 0.1
102.25 -nan -nan 0.1 0.1
102.3 -nan -nan 0.1 0.1
102.35 -nan -nan 0.1 0.1
102.4 -nan -nan 0.1 0.1
102.45 -nan -nan 0.1 0.1
102.5 -nan -nan 0.1 0.1
102.55 -nan -nan 0.1 0.1
102.6 -nan -nan 0.1 0.1
102.65 -nan -nan 0.1 0.1
102.7 -nan -nan 0.1 0.1
102.75 -nan -nan 0.1 0.1
102.8 -nan -nan 0.1 0.1
102.85 -nan -nan 0.1 0.1
102.9 -nan -nan 0.1 0.1
102.95 -nan -nan 0.1 0.1
103 -nan -nan 0.1 0.1
103.05 -nan -nan 0.1 0.1
103.1 -nan -nan 0.1 0.1
103.15 -nan -nan 0.1 0.1
103.2 -nan -nan 0.1 0.1
103.25 -nan -nan 0.1 0.1
103.3 -nan -nan 0.1 0.1
103.35 -nan -nan 0.1 0.1
103.4 -nan -nan 0.1 0.1
103.45 -nan -nan 0.1 0.1
103.5 -nan -nan 0.1 0.1
103.55 -nan -nan 0.1 0.1
103.6 -nan -nan 0.1 0.1
103.65 -nan -nan 0.1 0.1
103.7 -nan -nan 0.1 0.1
103.75 -nan -nan 0.1 0.1
103.8 -nan -nan 0.1 0.1
103.85 -nan -nan 0.1 0.1
103.9 -nan -nan 0.1 0.1
103.95 -nan -nan 0.1 0.1
104 -nan -nan 0.1 0.1
104.05 -nan -nan 0.1 0.1
104.1 -nan -nan 0.1 0.1
104.15 -nan -nan 0.1 0.1
104.2 -nan -nan 0.1 0.1
104.25 -nan -nan 0.1 0.1
104.3 -nan -nan 0.1 0.1
104.35 -nan -nan 0.1 0.1
104.4 -nan -nan 0.1 0.1
104.45 -nan -nan 0.1 0.1
104.5 -nan -nan 0.1 0.1
104.55 -nan -nan 0.1 0.1
104.6 -nan -nan 0.1 0.1
104.65 -nan -nan 0.1 0.1
104.7 -nan -nan 0.1 0.1
104.75 -nan -nan 0.1 0.1
104.8 -nan -nan 0.1 0.1
104.85 -nan -nan 0.1 0.1
104.9 -nan -nan 0.1 0.1
104.95 -nan -nan 0.1 0.1
105 -nan -nan 0.1 0.1
105.05 -nan -nan 0.1 0.1
105.1 -nan -nan 0.1 0.1
105.15 -nan -nan 0.1 0.1
105.2 -nan -nan 0.1 0.1
105.25 -nan -nan 0.1 0.1
105.3 -nan -nan 0.1 0.1
105.35 -nan -nan 0.1 0.1
105.4 -nan -nan 0.1 0.1
105.45 -nan -nan 0.1 0.1
105.5 -nan -nan 0.1 0.1
105.55 -nan -nan 0.1 0.1
105.6 -nan -nan 0.1 0.1
105.65 -nan -nan 0.1 0.1
105.7 -nan -nan 0.1 0.1
105.75 -nan -nan 0.1 0.1
105.8 -nan -nan 0.1 0.1
105.85 -nan -nan 0.1 0.1
105.9 -nan -nan 0.1 0.1
105.95 -nan -nan 0.1 0.1
106 -nan -nan 0.1 0.1
106.05 -nan -nan 0.1 0.1
106.1 -nan -nan 0.1 0.1
106.15 -nan -nan 0.1 0.1
106.2 -nan -nan 0.1 0.1
106.25 -nan -nan 0.1 0.1
106.3 -nan -nan 0.1 0.1
106.35 -nan -nan 0.1 0.1
106.4 -nan -nan 0.1 0.1
106.45 -nan -nan 0.1 0.1
106.5 -nan -nan 0.1 0.1
106.55 -nan -nan 0.1 0.1
106.6 -nan -nan 0.1 0.1
106.65 -nan -nan 0.1 0.1
106.7 -nan -nan 0.1 0.1
106.75 -nan -nan 0.1 0.1
106.8 -nan -nan 0.1 0.1
106.85 -nan -nan 0.1 0.1
106.9 -nan -nan 0.1 0.1
106.95 -nan -nan 0.1 0.1
107 -nan -nan 0.1 0.1
107.05 -nan -nan 0.1 0.1
107.1 -nan -nan 0.1 0.1
107.15 -nan -nan 0.1 0.1
107.2 -nan -nan 0.1 0.1
107.25 -nan -nan 0.1 0.1
107.3 -nan -nan 0.1 0.1
107.35 -nan -nan 0.1 0.1
107.4 -nan -nan 0.1 0.1
107.45 -nan -nan 0.1 0.1
107.5 -nan -nan 0.1 0.1
107.55 -nan -nan 0.1 0.1
107.6 -nan -nan 0.1 0.1
107.65 -nan -nan 0.1 0.1
107.7 -nan -nan 0.1 0.1
107.75 -nan -nan 0.1 0.1
107.8 -nan -nan 0.1 0.1
107.85 -nan -nan 0.1 0.1
107.9 -nan -nan 0.1 0.1
107.95 -nan -nan 0.1 0.1
108 -nan -nan 0.1 0.1
108.05 -nan -nan 0.1 0.1
108.1 -nan -nan 0.1 0.1
108.15 -nan -nan 0.1 0.1
108.2 -nan -nan 0.1 0.1
108.25 -nan -nan 0.1 0.1
108.3 -nan -nan 0.1 0.1
108.35 -nan -nan 0.1 0.1
108.4 -nan -nan 0.1 0.1
108.45 -nan -nan 0.1 0.1
108.5 -nan -nan 0.1 0.1
108.55 -nan -nan 0.1 0.1
108.6 -nan -nan 0.1 0.1
108.65 -nan -nan 0.1 0.1
108.7 -nan -nan 0.1 0.1
108.75 -nan -nan 0.1 0.1
108.8 -nan -nan 0.1 0.1
108.85 -nan -nan 0.1 0.1
108.9 -nan -nan 0.1 0.1
108.95 -nan -nan 0.1 0.1
109 -nan -nan 0.1 0.1
109.05 -nan -nan 0.1 0.1
109.1 -nan -nan 0.1 0.1
109.15 -nan -nan 0.1 0.1
109.2 -nan -nan 0.1 0.1
109.25 -nan -nan 0.1 0.1
109.3 -nan -nan 0.1 0.1
109.35 -nan -nan 0.1 0.1
109.4 -nan -nan 0.1 0.1
109.45 -nan -nan 0.1 0.1
109.5 -nan -nan 0.1 0.1
109.55 -nan -nan 0.1 0.1
109.6 -nan -nan 0.1 0.1
109.65 -nan -nan 0.1 0.1
109.7 -nan -nan 0.1 0.1
109.75 -nan -nan 0.1 0.1
109.8 -nan -nan 0.1 0.1
109.85 -nan -nan 0.1 0.1
109.9 -nan -nan 0.1 0.1
109.95 -nan -nan 0.1 0.1
110 -nan -nan 0.1 0.1
110.05 -nan -nan 0.1 0.1
110.1 -nan -nan 0.1 0.1
110.15 -nan -nan 0.1 0.1
110.2 -nan -nan 0.1 0.1
110.25 -nan -nan 0.1 0.1
110.3 -nan -nan 0.1 0.1
110.35 -nan -nan 0.1 0.1
110.4 -nan -nan 0.1 0.1
110.45 -nan -nan 0.1 0.1
110.5 -nan -nan 0.1 0.1
110.55 -nan -nan 0.1 0.1
110.6 -nan -nan 0.1 0.1
110.65 -nan -nan 0.1 0.1
110.7 -nan -nan 0.1 0.1
110.75 -nan -nan 0.1 0.1
110.8 -nan -nan 0.1 0.1
110.85 -nan -nan 0.1 0.1
110.9 -nan -nan 0.1 0.1
